Device	Version	Version Props	Day	Date	UTC	Params
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T02:35:33+01:00	2014-03-26T01:35:33+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T02:35:33+01:00","check_515.json":"2014-03-26T02:35:34+01:00","check_51503.json":"2014-03-26T02:35:36+01:00","check_353222222222222.json":"2014-03-26T02:35:37+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T03:35:14+01:00	2014-03-26T02:35:14+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T03:35:14+01:00","check_515.json":"2014-03-26T03:35:16+01:00","check_51503.json":"2014-03-26T03:35:18+01:00","check_353222222222222.json":"2014-03-26T03:35:22+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T04:58:43+01:00	2014-03-26T03:58:43+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T04:58:43+01:00","check_515.json":"2014-03-26T04:58:45+01:00","check_51503.json":"2014-03-26T04:58:46+01:00","check_353222222222222.json":"2014-03-26T04:58:47+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T05:35:21+01:00	2014-03-26T04:35:21+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T05:35:21+01:00","check_515.json":"2014-03-26T05:35:29+01:00","check_51503.json":"2014-03-26T05:35:30+01:00","check_353222222222222.json":"2014-03-26T05:35:31+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T12:03:52+01:00	2014-03-26T11:03:52+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T12:03:52+01:00","check_515.json":"2014-03-26T12:03:53+01:00","check_51503.json":"2014-03-26T12:03:54+01:00","check_353222222222222.json":"2014-03-26T12:03:55+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T12:18:31+01:00	2014-03-26T11:18:31+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T12:18:31+01:00","check_515.json":"2014-03-26T12:18:32+01:00","check_51503.json":"2014-03-26T12:18:33+01:00","check_353222222222222.json":"2014-03-26T12:18:34+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T12:28:31+01:00	2014-03-26T11:28:31+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T12:28:31+01:00","check_515.json":"2014-03-26T12:28:32+01:00","check_51503.json":"2014-03-26T12:28:32+01:00","check_353222222222222.json":"2014-03-26T12:28:33+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T13:28:32+01:00	2014-03-26T12:28:32+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T13:28:32+01:00","check_515.json":"2014-03-26T13:28:33+01:00","check_51503.json":"2014-03-26T13:28:34+01:00","check_353222222222222.json":"2014-03-26T13:28:35+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T13:56:44+01:00	2014-03-26T12:56:44+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T13:56:44+01:00","check_515.json":"2014-03-26T13:56:45+01:00","check_51503.json":"2014-03-26T13:56:46+01:00","check_353222222222222.json":"2014-03-26T13:56:47+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T14:08:00+01:00	2014-03-26T13:08:00+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T14:08:00+01:00","check_515.json":"2014-03-26T14:08:01+01:00","check_51503.json":"2014-03-26T14:08:02+01:00","check_353222222222222.json":"2014-03-26T14:08:02+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T14:21:05+01:00	2014-03-26T13:21:05+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T14:21:05+01:00","check_515.json":"2014-03-26T14:21:06+01:00","check_51503.json":"2014-03-26T14:21:06+01:00","check_353222222222222.json":"2014-03-26T14:21:07+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T14:31:05+01:00	2014-03-26T13:31:05+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T14:31:05+01:00","check_515.json":"2014-03-26T14:31:06+01:00","check_51503.json":"2014-03-26T14:31:06+01:00","check_353222222222222.json":"2014-03-26T14:31:07+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T15:31:17+01:00	2014-03-26T14:31:17+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T15:31:17+01:00","check_515.json":"2014-03-26T15:31:18+01:00","check_51503.json":"2014-03-26T15:31:20+01:00","check_353222222222222.json":"2014-03-26T15:31:21+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T16:15:56+01:00	2014-03-26T15:15:56+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T16:15:56+01:00","check_515.json":"2014-03-26T16:16:01+01:00","check_51503.json":"2014-03-26T16:16:13+01:00","check_353222222222222.json":"2014-03-26T16:16:17+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T16:22:01+01:00	2014-03-26T15:22:01+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T16:22:01+01:00","check_515.json":"2014-03-26T16:22:03+01:00","check_51503.json":"2014-03-26T16:22:04+01:00","check_353222222222222.json":"2014-03-26T16:22:05+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-26	2014-03-26T19:44:22+01:00	2014-03-26T18:44:22+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-26T19:44:22+01:00","check_515.json":"2014-03-26T19:44:23+01:00","check_51503.json":"2014-03-26T19:44:24+01:00","check_353222222222222.json":"2014-03-26T19:44:25+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T01:56:36+01:00	2014-03-27T00:56:36+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T01:56:36+01:00","check_515.json":"2014-03-27T01:56:37+01:00","check_51503.json":"2014-03-27T01:56:37+01:00","check_353222222222222.json":"2014-03-27T01:56:38+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T02:00:27+01:00	2014-03-27T01:00:27+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T02:00:27+01:00","check_515.json":"2014-03-27T02:00:28+01:00","check_51503.json":"2014-03-27T02:00:29+01:00","check_353222222222222.json":"2014-03-27T02:00:29+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T03:00:29+01:00	2014-03-27T02:00:29+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T03:00:29+01:00","check_515.json":"2014-03-27T03:00:30+01:00","check_51503.json":"2014-03-27T03:00:31+01:00","check_353222222222222.json":"2014-03-27T03:00:32+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T04:00:28+01:00	2014-03-27T03:00:28+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T04:00:28+01:00","check_515.json":"2014-03-27T04:00:29+01:00","check_51503.json":"2014-03-27T04:00:30+01:00","check_353222222222222.json":"2014-03-27T04:00:30+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T05:00:28+01:00	2014-03-27T04:00:28+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T05:00:28+01:00","check_515.json":"2014-03-27T05:00:28+01:00","check_51503.json":"2014-03-27T05:00:33+01:00","check_353222222222222.json":"2014-03-27T05:00:33+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T07:52:54+01:00	2014-03-27T06:52:54+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T07:52:54+01:00","check_515.json":"2014-03-27T07:52:58+01:00","check_51503.json":"2014-03-27T07:53:00+01:00","check_353222222222222.json":"2014-03-27T07:53:02+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T07:58:43+01:00	2014-03-27T06:58:43+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T07:58:43+01:00","check_515.json":"2014-03-27T07:58:44+01:00","check_51503.json":"2014-03-27T07:58:44+01:00","check_353222222222222.json":"2014-03-27T07:58:45+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T10:54:42+01:00	2014-03-27T09:54:42+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T10:54:42+01:00","check_515.json":"2014-03-27T10:54:43+01:00","check_51503.json":"2014-03-27T10:54:44+01:00","check_353222222222222.json":"2014-03-27T10:54:46+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T10:58:43+01:00	2014-03-27T09:58:43+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T10:58:43+01:00","check_515.json":"2014-03-27T10:58:44+01:00","check_51503.json":"2014-03-27T10:58:45+01:00","check_353222222222222.json":"2014-03-27T10:58:46+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T11:58:43+01:00	2014-03-27T10:58:43+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T11:58:43+01:00","check_515.json":"2014-03-27T11:58:44+01:00","check_51503.json":"2014-03-27T11:58:45+01:00","check_353222222222222.json":"2014-03-27T11:58:46+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T12:58:43+01:00	2014-03-27T11:58:43+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T12:58:43+01:00","check_515.json":"2014-03-27T12:58:44+01:00","check_51503.json":"2014-03-27T12:58:45+01:00","check_353222222222222.json":"2014-03-27T12:58:46+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T14:19:50+01:00	2014-03-27T13:19:50+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T14:19:50+01:00","check_515.json":"2014-03-27T14:19:51+01:00","check_51503.json":"2014-03-27T14:19:53+01:00","check_353222222222222.json":"2014-03-27T14:19:54+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T15:30:11+01:00	2014-03-27T14:30:11+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T15:30:11+01:00","check_515.json":"2014-03-27T15:30:14+01:00","check_51503.json":"2014-03-27T15:30:15+01:00","check_353222222222222.json":"2014-03-27T15:30:17+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T15:41:04+01:00	2014-03-27T14:41:04+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_353222222222222.json":"2014-03-27T15:41:04+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T16:12:33+01:00	2014-03-27T15:12:33+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T16:12:33+01:00","check_515.json":"2014-03-27T16:12:34+01:00","check_51503.json":"2014-03-27T16:12:36+01:00","check_353222222222222.json":"2014-03-27T16:12:37+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-27	2014-03-27T16:22:31+01:00	2014-03-27T15:22:31+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-27T16:22:31+01:00","check_515.json":"2014-03-27T16:22:33+01:00","check_51503.json":"2014-03-27T16:22:34+01:00","check_353222222222222.json":"2014-03-27T16:22:36+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-28	2014-03-28T00:16:02+01:00	2014-03-27T23:16:02+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-28T00:16:02+01:00","check_515.json":"2014-03-28T00:16:04+01:00","check_51503.json":"2014-03-28T00:16:05+01:00","check_353222222222222.json":"2014-03-28T00:16:06+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-28	2014-03-28T00:22:33+01:00	2014-03-27T23:22:33+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-28T00:22:33+01:00","check_515.json":"2014-03-28T00:22:34+01:00","check_51503.json":"2014-03-28T00:22:35+01:00","check_353222222222222.json":"2014-03-28T00:22:36+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-28	2014-03-28T01:22:33+01:00	2014-03-28T00:22:33+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-28T01:22:33+01:00","check_515.json":"2014-03-28T01:22:36+01:00","check_51503.json":"2014-03-28T01:22:38+01:00","check_353222222222222.json":"2014-03-28T01:22:40+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-28	2014-03-28T02:22:33+01:00	2014-03-28T01:22:33+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-28T02:22:33+01:00","check_515.json":"2014-03-28T02:22:34+01:00","check_51503.json":"2014-03-28T02:22:35+01:00","check_353222222222222.json":"2014-03-28T02:22:36+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-28	2014-03-28T03:22:37+01:00	2014-03-28T02:22:37+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-28T03:22:37+01:00","check_515.json":"2014-03-28T03:22:39+01:00","check_51503.json":"2014-03-28T03:22:40+01:00","check_353222222222222.json":"2014-03-28T03:22:42+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-28	2014-03-28T04:22:37+01:00	2014-03-28T03:22:37+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-28T04:22:37+01:00","check_515.json":"2014-03-28T04:22:44+01:00","check_51503.json":"2014-03-28T04:22:45+01:00","check_353222222222222.json":"2014-03-28T04:22:46+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-28	2014-03-28T05:34:48+01:00	2014-03-28T04:34:48+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-28T05:34:48+01:00","check_515.json":"2014-03-28T05:34:49+01:00","check_51503.json":"2014-03-28T05:34:50+01:00","check_353222222222222.json":"2014-03-28T05:34:51+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-28	2014-03-28T05:49:50+01:00	2014-03-28T04:49:50+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-28T05:49:50+01:00","check_515.json":"2014-03-28T05:49:51+01:00","check_51503.json":"2014-03-28T05:49:52+01:00","check_353222222222222.json":"2014-03-28T05:49:52+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-28	2014-03-28T05:59:50+01:00	2014-03-28T04:59:50+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-28T05:59:50+01:00","check_515.json":"2014-03-28T05:59:51+01:00","check_51503.json":"2014-03-28T05:59:52+01:00","check_353222222222222.json":"2014-03-28T05:59:53+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-28	2014-03-28T13:53:39+01:00	2014-03-28T12:53:39+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-28T13:53:39+01:00","check_515.json":"2014-03-28T13:53:40+01:00","check_51503.json":"2014-03-28T13:53:42+01:00","check_353222222222222.json":"2014-03-28T13:53:43+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-28	2014-03-28T14:00:03+01:00	2014-03-28T13:00:03+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-28T14:00:03+01:00","check_515.json":"2014-03-28T14:00:04+01:00","check_51503.json":"2014-03-28T14:00:06+01:00","check_353222222222222.json":"2014-03-28T14:00:07+01:00"}
353222222222222	SMART Ph Geoptima 6.0.68	{"name"=>"SMART Ph Geoptima", "version"=>"6.0.68", "platform"=>"android", "model"=>"GT-I9300", "os"=>"Android 4.3"}	2014-03-28	2014-03-28T15:00:07+01:00	2014-03-28T14:00:07+00:00	{"deviceid":"353222222222222","mcc":"515","mnc":"03","eula":"yes","lc":"en_PH","check_global.json":"2014-03-28T15:00:07+01:00","check_515.json":"2014-03-28T15:00:08+01:00","check_51503.json":"2014-03-28T15:00:10+01:00","check_353222222222222.json":"2014-03-28T15:00:11+01:00"}
